date,SPY_close,SPY_high,SPY_low,SPY_open,SPY_volume,SPY_bollinger_bands,SPY_macd,SPY_rsi,SPY_sma,SPY_dist_from_sma,SPY_dist_from_10m_sma,SPY_above_10m_sma,EFA_close,EFA_high,EFA_low,EFA_open,EFA_volume,EFA_bollinger_bands,EFA_macd,EFA_rsi,EFA_sma,EFA_dist_from_sma,EFA_dist_from_10m_sma,EFA_above_10m_sma,IEF_close,IEF_high,IEF_low,IEF_open,IEF_volume,IEF_bollinger_bands,IEF_macd,IEF_rsi,IEF_sma,IEF_dist_from_sma,IEF_dist_from_10m_sma,IEF_above_10m_sma,VNQ_close,VNQ_high,VNQ_low,VNQ_open,VNQ_volume,VNQ_bollinger_bands,VNQ_macd,VNQ_rsi,VNQ_sma,VNQ_dist_from_sma,VNQ_dist_from_10m_sma,VNQ_above_10m_sma,DBC_close,DBC_high,DBC_low,DBC_open,DBC_volume,DBC_bollinger_bands,DBC_macd,DBC_rsi,DBC_sma,DBC_dist_from_sma,DBC_dist_from_10m_sma,DBC_above_10m_sma,FEDFUNDS,CPIAUCSL,T10Y2Y,INDPRO,TB3MS
2008-07-31,91.47390747070312,91.47390747070312,91.47390747070312,91.47390747070312,1.0,"{'upper': 111.49623885654418, 'middle': 101.26178970336915, 'lower': 91.02734055019411}",,42.90868961271912,101.26178970336915,-0.0966591866619988,-0.07783578386351908,0,39.39057159423828,39.39057159423828,39.39057159423828,39.39057159423828,1.0,"{'upper': 48.684475502104235, 'middle': 43.92686500549316, 'lower': 39.16925450888209}",,45.543178039469986,43.92686500549316,-0.10326922740076272,-0.09725571911471209,0,57.715248107910156,57.715248107910156,57.715248107910156,57.715248107910156,1.0,"{'upper': 60.23682512026552, 'middle': 54.17511196136475, 'lower': 48.113398802463976}",,70.88779456963567,54.17511196136475,0.06534617130224074,0.013613882811255973,1,28.8657169342041,28.8657169342041,28.8657169342041,28.8657169342041,1.0,"{'upper': 38.13257899636835, 'middle': 32.058946990966795, 'lower': 25.985314985565243}",,47.68617197778228,32.058946990966795,-0.09960495763202848,-0.03265070547735738,0,33.62541198730469,33.62541198730469,33.62541198730469,33.62541198730469,1.0,"{'upper': 36.110787122677706, 'middle': 25.329379081726074, 'lower': 14.54797104077444}",,73.5101844905051,25.329379081726074,0.3275261062977972,0.12563185900188745,1,2.01,219.181,1.47,111.8419,1.63
2008-08-31,92.88752746582031,92.88752746582031,92.88752746582031,92.88752746582031,1.0,"{'upper': 111.7850075843179, 'middle': 100.94119148254394, 'lower': 90.09737538076999}",,45.11121313106835,100.94119148254394,-0.07978570391767537,-0.04728983177320678,0,37.7173957824707,37.7173957824707,37.7173957824707,37.7173957824707,1.0,"{'upper': 49.127576507994974, 'middle': 43.734056091308595, 'lower': 38.34053567462222}",,41.65859925359158,43.734056091308595,-0.1375738005246122,-0.11289340714358376,0,58.59637451171875,58.59637451171875,58.59637451171875,58.59637451171875,1.0,"{'upper': 60.687156730285345, 'middle': 54.57987518310547, 'lower': 48.4725936359256}",,73.33309805839365,54.57987518310547,0.07358938281076433,0.020042959681991324,1,29.550933837890625,29.550933837890625,29.550933837890625,29.550933837890625,1.0,"{'upper': 37.863887751493216, 'middle': 31.809160804748537, 'lower': 25.754433858003857}",,49.55400280306504,31.809160804748537,-0.07099297528530835,0.004213500488096544,1,31.428104400634766,31.428104400634766,31.428104400634766,31.428104400634766,1.0,"{'upper': 36.70097929304422, 'middle': 25.902607440948486, 'lower': 15.10423558885275}",,65.36067494869926,25.902607440948486,0.21331817548804843,0.02914340214387079,1,2.0,218.88,1.47,110.3034,1.72
2008-09-30,84.13999938964844,84.13999938964844,84.13999938964844,84.13999938964844,1.0,"{'upper': 113.19543442426328, 'middle': 100.10854225158691, 'lower': 87.02165007891054}",,35.885382595001104,100.10854225158691,-0.15951229038783987,-0.11758830127539899,0,33.40395736694336,33.40395736694336,33.40395736694336,33.40395736694336,1.0,"{'upper': 50.30851619273787, 'middle': 43.296617889404295, 'lower': 36.28471958607072}",,33.68248399551952,43.296617889404295,-0.22848575719541142,-0.18816416343925657,0,58.51414108276367,58.51414108276367,58.51414108276367,58.51414108276367,1.0,"{'upper': 60.99516519105711, 'middle': 54.99063606262207, 'lower': 48.986106934187035}",,72.71919248591712,54.99063606262207,0.06407463656410717,0.013670959956175732,1,29.51438331604004,29.51438331604004,29.51438331604004,29.51438331604004,1.0,"{'upper': 36.91978680870968, 'middle': 31.405901622772216, 'lower': 25.89201643683475}",,49.45257427122258,31.405901622772216,-0.060228116659470476,0.0063135063578421136,1,28.207056045532227,28.207056045532227,28.207056045532227,28.207056045532227,1.0,"{'upper': 36.76310203832804, 'middle': 26.338742828369142, 'lower': 15.91438361841024}",,55.625400800881515,26.338742828369142,0.07093403164067302,-0.08706428487781293,0,1.81,218.813,1.85,107.254,1.13
2008-10-31,70.2411880493164,70.2411880493164,70.2411880493164,70.2411880493164,1.0,"{'upper': 117.15085441201313, 'middle': 98.67981758117676, 'lower': 80.2087807503404}",,26.582876891237376,98.67981758117676,-0.288190941460405,-0.2359728620809164,0,26.444313049316406,26.444313049316406,26.444313049316406,26.444313049316406,1.0,"{'upper': 52.6739512179917, 'middle': 42.51375255584717, 'lower': 32.35355389370264}",,25.27412837001357,42.51375255584717,-0.3779821479042935,-0.32573681532304977,0,58.0091667175293,58.0091667175293,58.0091667175293,58.0091667175293,1.0,"{'upper': 61.219771099814295, 'middle': 55.32446556091308, 'lower': 49.42916002201187}",,68.90453986585405,55.32446556091308,0.048526472499952344,0.000992583043503581,1,20.150362014770508,20.150362014770508,20.150362014770508,20.150362014770508,1.0,"{'upper': 37.49319579503428, 'middle': 30.585139274597168, 'lower': 23.677082754160054}",,31.604698244921437,30.585139274597168,-0.3411714808993328,-0.29197931105961206,0,21.132404327392578,21.132404327392578,21.132404327392578,21.132404327392578,1.0,"{'upper': 36.725729129861634, 'middle': 26.37160243988037, 'lower': 16.017475749899106}",,41.133636378760215,26.37160243988037,-0.1986681743906783,-0.30447881985710745,0,0.97,216.71,2.45,107.2854,0.67
2008-11-30,65.3519287109375,65.3519287109375,65.3519287109375,65.3519287109375,1.0,"{'upper': 120.42324607702542, 'middle': 96.94937057495117, 'lower': 73.47549507287692}",-4.012516107129002,24.20575677842062,96.94937057495117,-0.3259169366095659,-0.2629007226006588,0,24.7592830657959,24.7592830657959,24.7592830657959,24.7592830657959,1.0,"{'upper': 54.340880352027355, 'middle': 41.58559827804565, 'lower': 28.830316204063948}",-1.9295031007365324,23.729577431909078,41.58559827804565,-0.40461880816881013,-0.3394554437235081,0,62.50714874267578,62.50714874267578,62.50714874267578,62.50714874267578,1.0,"{'upper': 62.25125047623265, 'middle': 55.88673725128174, 'lower': 49.522224026330825}",2.7643947920095684,79.31379795765339,55.88673725128174,0.11846122742193566,0.0695763038606485,1,15.572718620300293,15.572718620300293,15.572718620300293,15.572718620300293,1.0,"{'upper': 38.69747796935731, 'middle': 29.573430585861207, 'lower': 20.449383202365105}",-2.4004793686568533,26.558489071802555,29.573430585861207,-0.47342197669331365,-0.426541951262458,0,18.518943786621094,18.518943786621094,18.518943786621094,18.518943786621094,1.0,"{'upper': 36.8906927276065, 'middle': 26.266885375976564, 'lower': 15.643078024346627}",1.637069367767829,37.27075099666926,26.266885375976564,-0.2949699394676486,-0.37292148155109994,0,0.39,213.06,1.93,106.1173,0.19
2008-12-31,65.99214935302734,65.99214935302734,65.99214935302734,65.99214935302734,1.0,"{'upper': 121.80417839763638, 'middle': 95.02954330444337, 'lower': 68.25490821125035}",-5.481841814817102,25.149631534979406,95.02954330444337,-0.3055617541840623,-0.22999906822452554,0,26.955028533935547,26.955028533935547,26.955028533935547,26.955028533935547,1.0,"{'upper': 54.82860753837347, 'middle': 40.686037158966066, 'lower': 26.543466779558663}",-2.566986673987202,29.753888421177393,40.686037158966066,-0.33748700005806753,-0.25144406054741153,0,65.73015594482422,65.73015594482422,65.73015594482422,65.73015594482422,1.0,"{'upper': 63.95388634866612, 'middle': 56.59461555480957, 'lower': 49.235344760953026}",3.203742856427766,83.56040555543106,56.59461555480957,0.16142066344045136,0.1106569415860641,1,18.175058364868164,18.175058364868164,18.175058364868164,18.175058364868164,1.0,"{'upper': 38.617840938363884, 'middle': 28.694094324111937, 'lower': 18.77034770985999}",-2.9023167106586563,33.09819412832222,28.694094324111937,-0.3665923670713148,-0.30636863337795295,0,17.914819717407227,17.914819717407227,17.914819717407227,17.914819717407227,1.0,"{'upper': 37.110004067745535, 'middle': 26.124246311187743, 'lower': 15.138488554629948}",0.8280513390293756,36.41933538586308,26.124246311187743,-0.3142454904149644,-0.3673907215590587,0,0.16,211.49,1.49,103.5966,0.03
2009-01-31,60.57325744628906,60.57325744628906,60.57325744628906,60.57325744628906,1.0,"{'upper': 122.63871274896984, 'middle': 92.66172637939454, 'lower': 62.68474000981924}",-7.00282807049696,22.585854913444905,92.66172637939454,-0.34629690366141375,-0.2639101756318035,0,23.253677368164062,23.253677368164062,23.253677368164062,23.253677368164062,1.0,"{'upper': 55.35804600309186, 'middle': 39.54832010269165, 'lower': 23.738594202291438}",-3.332450687062952,26.022554349167777,39.54832010269165,-0.4120185811234641,-0.3190325269575951,0,63.17510223388672,63.17510223388672,63.17510223388672,63.17510223388672,1.0,"{'upper': 64.60730545489051, 'middle': 57.21067600250244, 'lower': 49.81404655011438}",3.30762958686379,71.09945717941605,57.21067600250244,0.10425372759313989,0.06019623257355322,1,14.98881721496582,14.98881721496582,14.98881721496582,14.98881721496582,1.0,"{'upper': 38.71559255479217, 'middle': 27.662214612960817, 'lower': 16.608836671129463}",-3.516592364234512,29.620378938648614,27.662214612960817,-0.458148328878087,-0.3944257512031303,0,17.12010955810547,17.12010955810547,17.12010955810547,17.12010955810547,1.0,"{'upper': 37.38671355149501, 'middle': 25.944308376312257, 'lower': 14.5019032011295}",0.12137314039791747,35.27766533060684,25.944308376312257,-0.34012079606113077,-0.3671819631573222,0,0.15,212.174,1.93,101.337,0.13
2009-02-28,54.06470489501953,54.06470489501953,54.06470489501953,54.06470489501953,1.0,"{'upper': 123.68878576212632, 'middle': 90.0473819732666, 'lower': 56.405978184406884}",-8.633880433646596,19.954668141597693,90.0473819732666,-0.39959714863148,-0.3048568026608296,0,20.83817481994629,20.83817481994629,20.83817481994629,20.83817481994629,1.0,"{'upper': 55.78239742219368, 'middle': 38.29720954895019, 'lower': 20.812021675706703}",-4.086886220389669,23.91480421270036,38.29720954895019,-0.45588268530866094,-0.34506984907311467,0,62.710845947265625,62.710845947265625,62.710845947265625,62.710845947265625,1.0,"{'upper': 64.92877830343838, 'middle': 57.815413856506346, 'lower': 50.702049409574315}",3.314293850388175,69.08356301023446,57.815413856506346,0.08467347657338209,0.04359158273359931,1,11.912264823913574,11.912264823913574,11.912264823913574,11.912264823913574,1.0,"{'upper': 39.406563753334716, 'middle': 26.636964130401612, 'lower': 13.86736450746851}",-4.203210319294016,26.70275914927673,26.636964130401612,-0.5527919486020658,-0.4776285098022124,0,16.15631103515625,16.15631103515625,16.15631103515625,16.15631103515625,1.0,"{'upper': 37.738587975098454, 'middle': 25.70846471786499, 'lower': 13.678341460631527}",-0.5105594972881811,33.89013014328984,25.70846471786499,-0.371556753292657,-0.36672798258391304,0,0.22,213.007,2.02,99.7298,0.3
2009-03-31,58.56887435913086,58.56887435913086,58.56887435913086,58.56887435913086,1.0,"{'upper': 123.55282918528101, 'middle': 87.82474117279052, 'lower': 52.09665316030004}",-9.454071696143586,26.34918436292918,87.82474117279052,-0.3331164592458098,-0.20379113036885732,0,22.58670425415039,22.58670425415039,22.58670425415039,22.58670425415039,1.0,"{'upper': 55.6704668255645, 'middle': 37.18604583740235, 'lower': 18.70162484924019}",-4.4919101594938695,28.433656656877517,37.18604583740235,-0.39260268884431093,-0.23717390946411498,0,64.78886413574219,64.78886413574219,64.78886413574219,64.78886413574219,1.0,"{'upper': 65.62866989541719, 'middle': 58.46693515777588, 'lower': 51.30520042013457}",3.4475132416844687,72.80090209898613,58.46693515777588,0.10812827730590424,0.06377026396678831,1,12.346044540405273,12.346044540405273,12.346044540405273,12.346044540405273,1.0,"{'upper': 39.87251596246024, 'middle': 25.767276000976562, 'lower': 11.662036039492879}",-4.6586555167368076,27.78286899682888,25.767276000976562,-0.5208634183940373,-0.40947769396916944,0,16.908750534057617,16.908750534057617,16.908750534057617,16.908750534057617,1.0,"{'upper': 37.983647135125295, 'middle': 25.490344429016112, 'lower': 12.99704172290693}",-0.9398214101237521,36.006304146975815,25.490344429016112,-0.3366605703918977,-0.2903916171091867,0,0.18,212.714,1.9,97.3755,0.21
2009-04-30,64.38746643066406,64.38746643066406,64.38746643066406,64.38746643066406,1.0,"{'upper': 122.10112055605491, 'middle': 85.82692813873291, 'lower': 49.55273572141091}",-9.524771788448916,33.71582388537979,85.82692813873291,-0.24979877729532085,-0.09016257175476716,0,25.18846321105957,25.18846321105957,25.18846321105957,25.18846321105957,1.0,"{'upper': 55.08573641706489, 'middle': 36.219164562225345, 'lower': 17.3525927073858}",-4.550499025084246,34.652841958753115,36.219164562225345,-0.304554273531483,-0.10213582812762045,0,63.01026916503906,63.01026916503906,63.01026916503906,63.01026916503906,1.0,"{'upper': 65.91866333690204, 'middle': 58.97096118927002, 'lower': 52.023259041638}",3.3707172885792147,65.53742587129184,58.97096118927002,0.06849655990521675,0.024961679425257843,1,16.134260177612305,16.134260177612305,16.134260177612305,16.134260177612305,1.0,"{'upper': 39.40654089812108, 'middle': 24.986708641052246, 'lower': 10.566876383983416}",-4.660201868269638,36.5731645582919,24.986708641052246,-0.3542862963910218,-0.18187645781769413,0,16.891843795776367,16.891843795776367,16.891843795776367,16.891843795776367,1.0,"{'upper': 38.192572800375984, 'middle': 25.291683387756347, 'lower': 12.390793975136708}",-1.2667761937737865,35.9784365008646,25.291683387756347,-0.3321186440300895,-0.2248025381112151,0,0.15,212.671,2.25,97.0723,0.16
